600714,金瑞矿业,青海金瑞矿业发展股份有限公司
600715,松辽汽车,松辽汽车股份有限公司
600716,凤凰股份,江苏凤凰置业投资股份有限公司
600717,天津港,天津港股份有限公司
600718,东软集团,东软集团股份有限公司
600719,大连热电,大连热电股份有限公司
600720,祁连山,甘肃祁连山水泥集团股份有限公司
600721,百花村,新疆百花村股份有限公司
600722,金牛化工,河北金牛化工股份有限公司
600723,首商股份,北京首商集团股份有限公司
600724,宁波富达,宁波富达股份有限公司
600725,云维股份,云南云维股份有限公司
600726,华电能源,华电能源股份有限公司
600727,鲁北化工,山东鲁北化工股份有限公司
600728,佳都科技,佳都新太科技股份有限公司
600729,重庆百货,重庆百货大楼股份有限公司
600730,中国高科,中国高科集团股份有限公司
600731,湖南海利,湖南海利化工股份有限公司
600732,上海新梅,上海新梅置业股份有限公司
600733,S前锋,成都前锋电子股份有限公司
600734,实达集团,福建实达集团股份有限公司
600735,新华锦,山东新华锦国际股份有限公司
600736,苏州高新,苏州新区高新技术产业股份有限公司
600737,中粮屯河,中粮屯河股份有限公司
600738,兰州民百,兰州民百(集团)股份有限公司
600739,辽宁成大,辽宁成大股份有限公司
600740,山西焦化,山西焦化股份有限公司
600741,华域汽车,华域汽车系统股份有限公司
600742,一汽富维,长春一汽富维汽车零部件股份有限公司
600743,华远地产,华远地产股份有限公司
600744,华银电力,大唐华银电力股份有限公司
600745,中茵股份,中茵股份有限公司
600746,江苏索普,江苏索普化工股份有限公司
600747,大连控股,大连大显控股股份有限公司
600748,上实发展,上海实业发展股份有限公司
600749,西藏旅游,西藏旅游股份有限公司
600750,江中药业,江中药业股份有限公司
600751,天津海运,天津市海运股份有限公司
600753,东方银星,河南东方银星投资股份有限公司
600754,锦江股份,上海锦江国际酒店发展股份有限公司
600755,厦门国贸,厦门国贸集团股份有限公司
600756,浪潮软件,山东浪潮齐鲁软件产业股份有限公司
600757,长江传媒,长江出版传媒股份有限公司
600758,红阳能源,辽宁红阳能源投资股份有限公司
600759,正和股份,海南正和实业集团股份有限公司
600760,中航黑豹,中航黑豹股份有限公司
600761,安徽合力,安徽合力股份有限公司
600763,通策医疗,通策医疗投资股份有限公司
600764,中电广通,中电广通股份有限公司
600765,中航重机,中航重机股份有限公司
600766,园城黄金,烟台园城黄金股份有限公司
600767,运盛实业,运盛(上海)实业股份有限公司
600768,宁波富邦,宁波富邦精业集团股份有限公司
600769,*ST祥龙,武汉祥龙电业股份有限公司
600770,综艺股份,江苏综艺股份有限公司
600771,广誉远,广誉远中药股份有限公司
600773,西藏城投,西藏城市发展投资股份有限公司
600774,汉商集团,武汉市汉商集团股份有限公司
600775,南京熊猫,南京熊猫电子股份有限公司
600776,东方通信,东方通信股份有限公司
600777,新潮实业,烟台新潮实业股份有限公司
600778,友好集团,新疆友好(集团)股份有限公司
600779,水井坊,四川水井坊股份有限公司
600780,通宝能源,山西通宝能源股份有限公司
600781,上海辅仁,上海辅仁实业（集团）股份有限公司
600782,新钢股份,新余钢铁股份有限公司
600783,鲁信创投,鲁信创业投资集团股份有限公司
600784,鲁银投资,鲁银投资集团股份有限公司
600785,新华百货,银川新华百货商业集团股份有限公司
600787,中储股份,中储发展股份有限公司
600789,鲁抗医药,山东鲁抗医药股份有限公司
600790,轻纺城,浙江中国轻纺城集团股份有限公司
600791,京能置业,京能置业股份有限公司
600792,云煤能源,云南煤业能源股份有限公司
600793,ST宜纸,宜宾纸业股份有限公司
600794,保税科技,张家港保税科技股份有限公司
600795,国电电力,国电电力发展股份有限公司
600796,钱江生化,浙江钱江生物化学股份有限公司
600797,浙大网新,浙大网新科技股份有限公司
600798,宁波海运,宁波海运股份有限公司
600800,天津磁卡,天津环球磁卡股份有限公司
600801,华新水泥,华新水泥股份有限公司
600802,福建水泥,福建水泥股份有限公司
600803,威远生化,河北威远生物化工股份有限公司
600804,鹏博士,鹏博士电信传媒集团股份有限公司
600805,悦达投资,江苏悦达投资股份有限公司
600806,昆明机床,沈机集团昆明机床股份有限公司
600807,天业股份,山东天业恒基股份有限公司
600808,马钢股份,马鞍山钢铁股份有限公司
600809,山西汾酒,山西杏花村汾酒厂股份有限公司
600810,神马股份,神马实业股份有限公司
600811,东方集团,东方集团股份有限公司
600812,华北制药,华北制药股份有限公司
600814,杭州解百,杭州解百集团股份有限公司
600815,厦工股份,厦门厦工机械股份有限公司
600816,安信信托,安信信托投资股份有限公司
600817,ST宏盛,西安宏盛科技发展股份有限公司
600818,中路股份,中路股份有限公司
600819,耀皮玻璃,上海耀皮玻璃集团股份有限公司
600820,隧道股份,上海隧道工程股份有限公司
600821,津劝业,天津劝业场（集团）股份有限公司
600822,上海物贸,上海物资贸易股份有限公司
600823,世茂股份,上海世茂股份有限公司
600824,益民集团,上海益民商业集团股份有限公司
600825,新华传媒,上海新华传媒股份有限公司
600826,兰生股份,上海兰生股份有限公司
600827,友谊股份,上海友谊集团股份有限公司
600828,成商集团,成商集团股份有限公司
600829,三精制药,哈药集团三精制药股份有限公司
600830,香溢融通,香溢融通控股集团股份有限公司
600831,广电网络,陕西广电网络传媒（集团）股份有限公司
600832,东方明珠,上海东方明珠（集团）股份有限公司
600833,第一医药,上海第一医药股份有限公司
600834,申通地铁,上海申通地铁股份有限公司
600835,上海机电,上海机电股份有限公司
600836,界龙实业,上海界龙实业集团股份有限公司
600837,海通证券,海通证券股份有限公司
600838,上海九百,上海九百股份有限公司
600839,四川长虹,四川长虹电器股份有限公司
600841,上柴股份,上海柴油机股份有限公司
600843,上工申贝,上工申贝（集团）股份有限公司
600844,丹化科技,丹化化工科技股份有限公司
600845,宝信软件,上海宝信软件股份有限公司
600846,同济科技,上海同济科技实业股份有限公司
600847,万里股份,重庆万里新能源股份有限公司
600848,自仪股份,上海自动化仪表股份有限公司
600850,华东电脑,上海华东电脑股份有限公司
600851,海欣股份,上海海欣集团股份有限公司
600853,龙建股份,龙建路桥股份有限公司
600854,春兰股份,江苏春兰制冷设备股份有限公司
600855,航天长峰,北京航天长峰股份有限公司
600856,长百集团,长春百货大楼集团股份有限公司
600857,工大首创,哈工大首创科技股份有限公司
600858,银座股份,银座集团股份有限公司
600859,王府井,北京王府井百货（集团）股份有限公司
600860,京城股份,北京京城机电股份有限公司
600861,北京城乡,北京城乡贸易中心股份有限公司
600862,南通科技,南通科技投资集团股份有限公司
600863,内蒙华电,内蒙古蒙电华能热电股份有限公司
600864,哈投股份,哈尔滨哈投投资股份有限公司
600865,百大集团,百大集团股份有限公司
600866,星湖科技,广东肇庆星湖生物科技股份有限公司
600867,通化东宝,通化东宝药业股份有限公司
600868,梅雁吉祥,广东梅雁吉祥水电股份有限公司
600869,远东电缆,远东电缆股份有限公司
600870,厦华电子,厦门华侨电子股份有限公司
600871,仪征化纤,中国石化仪征化纤股份有限公司
600872,中炬高新,中炬高新技术实业（集团）股份有限公司
600873,梅花集团,梅花生物科技集团股份有限公司
600874,创业环保,天津创业环保集团股份有限公司
600875,东方电气,东方电气股份有限公司
600876,洛阳玻璃,洛阳玻璃股份有限公司
600877,中国嘉陵,中国嘉陵工业股份有限公司(集团)
600879,航天电子,航天时代电子技术股份有限公司
600880,博瑞传播,成都博瑞传播股份有限公司
600881,亚泰集团,吉林亚泰(集团)股份有限公司
600882,华联矿业,山东华联矿业控股股份有限公司
600883,博闻科技,云南博闻科技实业股份有限公司
600884,杉杉股份,宁波杉杉股份有限公司
600885,宏发股份,宏发科技股份有限公司
600886,国投电力,国投电力控股股份有限公司
600887,伊利股份,内蒙古伊利实业集团股份有限公司
600888,新疆众和,新疆众和股份有限公司
600889,南京化纤,南京化纤股份有限公司
600890,中房股份,中房置业股份有限公司
600891,秋林集团,哈尔滨秋林集团股份有限公司
600892,宝诚股份,宝诚投资股份有限公司
600893,航空动力,西安航空动力股份有限公司
600894,广日股份,广州广日股份有限公司
600895,张江高科,上海张江高科技园区开发股份有限公司
600896,中海海盛,中海（海南）海盛船务股份有限公司
600897,厦门空港,厦门国际航空港股份有限公司
600898,三联商社,三联商社股份有限公司
600900,长江电力,中国长江电力股份有限公司
600960,渤海活塞,山东滨州渤海活塞股份有限公司
600961,*ST株冶,株洲冶炼集团股份有限公司
600962,国投中鲁,国投中鲁果汁股份有限公司
600963,岳阳林纸,岳阳林纸股份有限公司
600965,福成五丰,河北福成五丰食品股份有限公司
600966,博汇纸业,山东博汇纸业股份有限公司
600967,北方创业,包头北方创业股份有限公司
600969,郴电国际,湖南郴电国际发展股份有限公司
600970,中材国际,中国中材国际工程股份有限公司
600971,恒源煤电,安徽恒源煤电股份有限公司
600973,宝胜股份,宝胜科技创新股份有限公司
600975,新五丰,湖南新五丰股份有限公司
600976,武汉健民,武汉健民药业集团股份有限公司
600978,宜华木业,广东省宜华木业股份有限公司
600979,广安爱众,四川广安爱众股份有限公司
600980,*ST北磁,北矿磁材科技股份有限公司
600981,汇鸿股份,江苏汇鸿股份有限公司
600982,宁波热电,宁波热电股份有限公司
600983,合肥三洋,合肥荣事达三洋电器股份有限公司
600984,建设机械,陕西建设机械股份有限公司
600985,雷鸣科化,安徽雷鸣科化股份有限公司
600986,科达股份,科达集团股份有限公司
600987,航民股份,浙江航民股份有限公司
600988,赤峰黄金,赤峰吉隆黄金矿业股份有限公司
600990,四创电子,安徽四创电子股份有限公司
600992,贵绳股份,贵州钢绳股份有限公司
600993,马应龙,马应龙药业集团股份有限公司
600995,文山电力,云南文山电力股份有限公司
600997,开滦股份,开滦能源化工股份有限公司
600998,九州通,九州通医药集团股份有限公司
600999,招商证券,招商证券股份有限公司
601000,唐山港,唐山港集团股份有限公司
601001,大同煤业,大同煤业股份有限公司
601002,晋亿实业,晋亿实业股份有限公司
601003,柳钢股份,柳州钢铁股份有限公司
601005,重庆钢铁,重庆钢铁股份有限公司
601006,大秦铁路,大秦铁路股份有限公司
601007,金陵饭店,金陵饭店股份有限公司
601008,连云港,江苏连云港港口股份有限公司
601009,南京银行,南京银行股份有限公司
601010,文峰股份,文峰大世界连锁发展股份有限公司
601011,宝泰隆,七台河宝泰隆煤化工股份有限公司
601012,隆基股份,西安隆基硅材料股份有限公司
601018,宁波港,宁波港股份有限公司
601028,玉龙股份,江苏玉龙钢管股份有限公司
601038,一拖股份,第一拖拉机股份有限公司
601058,赛轮股份,赛轮股份有限公司
601088,中国神华,中国神华能源股份有限公司
601098,中南传媒,中南出版传媒集团股份有限公司
601099,太平洋,太平洋证券股份有限公司
601100,恒立油缸,江苏恒立高压油缸股份有限公司
601101,昊华能源,北京昊华能源股份有限公司
601106,中国一重,中国第一重型机械股份公司
601107,四川成渝,四川成渝高速公路股份有限公司
601111,中国国航,中国国际航空股份有限公司
601113,华鼎股份,义乌华鼎锦纶股份有限公司
601116,三江购物,三江购物俱乐部股份有限公司
601117,中国化学,中国化学工程股份有限公司
601118,海南橡胶,海南天然橡胶产业集团股份有限公司
601126,四方股份,北京四方继保自动化股份有限公司
601137,博威合金,宁波博威合金材料股份有限公司
601139,深圳燃气,深圳市燃气集团股份有限公司
601158,重庆水务,重庆水务集团股份有限公司
601166,兴业银行,兴业银行股份有限公司
601168,西部矿业,西部矿业股份有限公司
601169,北京银行,北京银行股份有限公司
601177,杭齿前进,杭州前进齿轮箱集团股份有限公司
601179,中国西电,中国西电电气股份有限公司
601186,中国铁建,中国铁建股份有限公司
601188,龙江交通,黑龙江交通发展股份有限公司
601199,江南水务,江苏江南水务股份有限公司
601208,东材科技,四川东材科技集团股份有限公司
601216,内蒙君正,内蒙古君正能源化工股份有限公司
601218,吉鑫科技,江苏吉鑫风能科技股份有限公司
601222,林洋电子,江苏林洋电子股份有限公司
601225,陕西煤业,陕西煤业股份有限公司
601231,环旭电子,环旭电子股份有限公司
601233,桐昆股份,桐昆集团股份有限公司
601238,广汽集团,广州汽车集团股份有限公司
601258,庞大集团,庞大汽贸集团股份有限公司
601268,*ST二重,二重集团（德阳）重型装备股份有限公司
601288,农业银行,中国农业银行股份有限公司
601299,中国北车,中国北车股份有限公司
601311,骆驼股份,骆驼集团股份有限公司
601313,江南嘉捷,江南嘉捷电梯股份有限公司
601318,中国平安,中国平安保险（集团）股份有限公司
601328,交通银行,交通银行股份有限公司
601333,广深铁路,广深铁路股份有限公司
601336,新华保险,新华人寿保险股份有限公司
601339,百隆东方,百隆东方股份有限公司
601369,陕鼓动力,西安陕鼓动力股份有限公司
601377,兴业证券,兴业证券股份有限公司
601388,怡球资源,怡球金属资源再生（中国）股份有限公司
601390,中国中铁,中国中铁股份有限公司
601398,工商银行,中国工商银行股份有限公司
601515,东风股份,汕头东风印刷股份有限公司
601518,吉林高速,吉林高速公路股份有限公司
601519,大智慧,上海大智慧股份有限公司
601555,东吴证券,东吴证券股份有限公司
601558,华锐风电,华锐风电科技（集团）股份有限公司
601566,九牧王,九牧王股份有限公司
601567,三星电气,宁波三星电气股份有限公司
601588,北辰实业,北京北辰实业股份有限公司
601599,鹿港科技,江苏鹿港科技股份有限公司
601600,中国铝业,中国铝业股份有限公司
601601,中国太保,中国太平洋保险（集团）股份有限公司
601607,上海医药,上海医药集团股份有限公司
601608,中信重工,中信重工机械股份有限公司
601616,广电电气,上海广电电气（集团）股份有限公司
601618,中国中冶,中国冶金科工股份有限公司
601628,中国人寿,中国人寿保险股份有限公司
601633,长城汽车,长城汽车股份有限公司
601636,旗滨集团,株洲旗滨集团股份有限公司
601666,平煤股份,平顶山天安煤业股份有限公司
601668,中国建筑,中国建筑股份有限公司
601669,中国水电,中国水利水电建设股份有限公司
601677,明泰铝业,河南明泰铝业股份有限公司
601678,滨化股份,滨化集团股份有限公司
601688,华泰证券,华泰证券股份有限公司
601699,潞安环能,山西潞安环保能源开发股份有限公司
601700,风范股份,常熟风范电力设备股份有限公司
601717,郑煤机,郑州煤矿机械集团股份有限公司
601718,际华集团,际华集团股份有限公司
601727,上海电气,上海电气集团股份有限公司
601766,中国南车,中国南车股份有限公司
601777,力帆股份,力帆实业（集团）股份有限公司
601788,光大证券,光大证券股份有限公司
601789,宁波建工,宁波建工股份有限公司
601798,蓝科高新,甘肃蓝科石化高新装备股份有限公司
601799,星宇股份,常州星宇车灯股份有限公司
601800,中国交建,中国交通建设股份有限公司
601801,皖新传媒,安徽新华传媒股份有限公司
601808,中海油服,中海油田服务股份有限公司
601818,光大银行,中国光大银行股份有限公司
601857,中国石油,中国石油天然气股份有限公司
601866,中海集运,中海集装箱运输股份有限公司
601872,招商轮船,招商局能源运输股份有限公司
601877,正泰电器,浙江正泰电器股份有限公司
601880,大连港,大连港股份有限公司
601886,江河创建,江河创建集团股份有限公司
601888,中国国旅,中国国旅股份有限公司
601890,亚星锚链,江苏亚星锚链股份有限公司
601898,中煤能源,中国中煤能源股份有限公司
601899,紫金矿业,紫金矿业集团股份有限公司
601901,方正证券,方正证券股份有限公司
601908,京运通,北京京运通科技股份有限公司
601918,国投新集,国投新集能源股份有限公司
601919,*ST远洋,中国远洋控股股份有限公司
601928,凤凰传媒,江苏凤凰出版传媒股份有限公司
601929,吉视传媒,吉视传媒股份有限公司
601933,永辉超市,永辉超市股份有限公司
601939,建设银行,中国建设银行股份有限公司
601958,金钼股份,金堆城钼业股份有限公司
601965,中国汽研,中国汽车工程研究院股份有限公司
601988,中国银行,中国银行股份有限公司
601989,中国重工,中国船舶重工股份有限公司
601991,大唐发电,大唐国际发电股份有限公司
601992,金隅股份,北京金隅股份有限公司
601996,丰林集团,广西丰林木业集团股份有限公司
601998,中信银行,中信银行股份有限公司
601999,出版传媒,北方联合出版传媒（集团）股份有限公司
603000,人民网,人民网股份有限公司
603001,奥康国际,浙江奥康鞋业股份有限公司
603002,宏昌电子,宏昌电子材料股份有限公司
603003,龙宇燃油,上海龙宇燃油股份有限公司
603005,晶方科技,苏州晶方半导体科技股份有限公司
603008,喜临门,喜临门家具股份有限公司
603077,和邦股份,四川和邦股份有限公司
603123,翠微股份,北京翠微大厦股份有限公司
603128,华贸物流,港中旅华贸国际物流股份有限公司
603167,渤海轮渡,渤海轮渡股份有限公司
603288,海天味业,佛山市海天调味食品股份有限公司
603308,应流股份,安徽应流机电股份有限公司
603333,明星电缆,四川明星电缆股份有限公司
603366,日出东方,日出东方太阳能股份有限公司
603399,新华龙,锦州新华龙钼业股份有限公司
603555,贵人鸟,贵人鸟股份有限公司
603699,纽威股份,苏州纽威阀门股份有限公司
603766,隆鑫通用,隆鑫通用动力股份有限公司
603993,洛阳钼业,洛阳栾川钼业集团股份有限公司
